event_count,code_edit_count,cursor_move_count,editor_focus_count,mean_inter_event_time,std_inter_event_time,mean_edit_length,std_edit_length,large_edit_count
14,7,7,0,0.3089367917094093,0.5606660382551687,601.0,2.0,7
12,6,6,0,0.23998442046682944,0.5048325610412309,601.5,1.707825127659933,6
6,3,3,0,0.09843068346381187,0.1409646980301662,603.0,0.816496580927726,3
6,3,3,0,0.09843068346381187,0.1409646980301662,603.0,0.816496580927726,3
5,2,2,0,1.1579374899156392,2.0015586015911255,603.5,0.5,2
6,2,2,0,0.17815620843321084,0.35010888188946016,602.5,0.5,2
10,4,4,0,0.14397922220329443,0.2730382759153946,603.0,0.7071067811865476,4
10,4,4,0,0.14397922220329443,0.2730382759153946,603.0,0.7071067811865476,4
11,5,4,0,0.3543182834051549,0.6821125978230326,603.2,0.7483314773547883,5
8,4,3,0,0.37980239279568195,0.767825314714374,603.25,0.82915619758885,4
5,3,2,0,0.600011729169637,0.9530046980641578,603.6666666666666,0.4714045207910317,3
4,1,2,0,0.35854937477658194,0.5036296957919836,603.0,0.0,1
4,1,2,0,0.35854937477658194,0.5036296957919836,603.0,0.0,1
6,2,3,0,0.6201386248692871,0.8151672356818214,603.5,0.5,2
6,2,3,0,0.6201386248692871,0.8151672356818214,603.5,0.5,2
5,2,2,0,0.5074766147881746,0.8758757817657961,603.5,0.5,2
4,2,2,0,0.7973984725152453,1.1263212466788706,392.5,0.5,2
8,4,4,0,0.38368302397429943,0.8217987588672004,393.5,1.118033988749895,4
8,4,4,0,0.38368302397429943,0.8217987588672004,393.5,1.118033988749895,4
6,3,3,0,0.058934041671454905,0.07384373551376062,394.0,0.816496580927726,3
6,3,3,0,0.058934041671454905,0.07384373551376062,394.0,0.816496580927726,3
4,2,2,0,0.03871608339250088,0.053692162314667835,394.5,0.5,2
4,2,2,0,0.14000515267252922,0.19562931736054226,397.0,1.0,2
4,2,2,0,0.14000515267252922,0.19562931736054226,397.0,1.0,2
4,2,2,0,0.14000515267252922,0.19562931736054226,397.0,1.0,2
8,4,4,0,0.5630401665610927,0.8838795547032636,398.25,1.479019945774904,4
10,5,5,0,0.4782068889795078,0.7999538721864842,398.8,1.7204650534085253,5
6,3,3,0,0.26225865855813024,0.3693039872024722,400.0,0.816496580927726,3
10,5,5,0,0.4213429630423586,0.6101283099399988,401.0,1.4142135623730951,5
10,5,5,0,0.4213429630423586,0.6101283099399988,401.0,1.4142135623730951,5
8,4,4,0,0.5922945773761187,0.77711940900298,402.5,1.118033988749895,4
8,4,4,0,0.43736324392791304,0.5879193796639319,403.5,1.118033988749895,4
8,4,4,0,0.43736324392791304,0.5879193796639319,403.5,1.118033988749895,4
10,5,5,0,0.37762271768103045,0.5532778139128037,406.0,1.4142135623730951,5
12,6,6,0,0.3372319886799563,0.5119572854725201,406.5,1.707825127659933,6
16,7,7,0,0.28363714727262657,0.4876193708297853,407.14285714285717,1.2453996981544782,7
17,7,7,0,0.21152445051120594,0.33421702339684484,407.2857142857143,1.0301575072754257,7
19,8,8,0,0.2612102129496634,0.4086728402849193,407.25,0.9682458365518543,8
15,6,6,0,0.31000767555087805,0.4678155016091937,407.5,0.9574271077563381,6
15,6,6,0,0.30748269946447443,0.4636385927872016,407.5,0.9574271077563381,6
11,5,5,0,0.4361073709093034,0.5459219264282457,408.0,1.4142135623730951,5
10,5,5,0,0.36462861578911543,0.47261623292117716,409.0,1.4142135623730951,5
9,4,5,0,0.44083832297474146,0.5129644822306455,409.5,1.118033988749895,4
11,5,6,0,0.4257347625680268,0.5215088541139398,414.0,6.6332495807108,5
9,4,5,0,0.3862527604214847,0.49734749451593313,415.25,6.869315832017043,4
7,3,4,0,0.47535302784914774,0.5416991492534392,417.0,7.118052168020874,3
5,2,3,0,0.45229167700745165,0.550822102500647,420.0,7.0,2
4,2,2,0,0.15299568076928458,0.21500607281545164,420.0,7.0,2
6,3,3,0,0.07243186682462692,0.08738273716920783,429.0,0.816496580927726,3
6,3,3,0,0.07243186682462692,0.08738273716920783,429.0,0.816496580927726,3
6,3,3,0,0.07243186682462692,0.08738273716920783,429.0,0.816496580927726,3
8,4,4,0,0.4686427977202194,1.0017620076496883,429.75,1.479019945774904,4
8,4,4,0,0.4686427977202194,1.0017620076496883,429.75,1.479019945774904,4
4,2,2,0,0.6861336945245663,0.9669445146344239,432.5,0.5,2
4,2,2,0,0.6861336945245663,0.9669445146344239,432.5,0.5,2
4,2,2,0,0.6861336945245663,0.9669445146344239,432.5,0.5,2
6,3,3,0,0.48993483316153286,0.8897015738129058,434.0,0.816496580927726,3
8,4,4,0,0.5655890475692493,0.8613409669685677,434.5,1.118033988749895,4
8,4,4,0,0.30083654754395994,0.513080412049721,435.5,1.118033988749895,4
8,4,4,0,0.30083654754395994,0.513080412049721,435.5,1.118033988749895,4
10,5,5,0,0.5321508610828055,0.8896071404665991,436.0,1.4142135623730951,5
6,3,3,0,0.6193760501220822,1.0435963821157492,437.0,0.816496580927726,3
6,3,3,0,0.9000631667673588,1.1345494023151075,438.0,0.816496580927726,3
4,2,2,0,0.6054966390753785,0.8547341092619232,438.5,0.5,2
6,3,3,0,0.728597916662693,0.8911578944982081,439.0,0.816496580927726,3
4,2,2,0,0.6091873335341612,0.8602655325722907,439.5,0.5,2
6,3,3,0,0.6762533001601696,0.831786184116863,440.0,0.816496580927726,3
6,3,3,0,0.6583615580573678,0.8070420099048348,441.0,0.816496580927726,3
10,5,5,0,0.5006589628756046,0.6605422881324634,442.0,1.4142135623730951,5
10,5,5,0,0.35134581486797994,0.5480337432918657,443.0,1.4142135623730951,5
11,5,6,0,0.4793664916418493,0.646382648701681,443.0,1.4142135623730951,5
9,4,5,0,0.38222999998833984,0.5357105284112962,443.5,1.118033988749895,4
9,4,5,0,0.5815171875292435,0.7809942245123357,444.75,1.479019945774904,4
7,3,4,0,0.7007726319134235,0.8475979426794862,453.6666666666667,10.873004286866726,3
5,2,3,0,0.6430195937864482,0.8574913546161416,458.0,11.0,2
4,2,2,0,0.16094749979674816,0.22542082669408303,458.0,11.0,2
4,2,2,0,0.16094749979674816,0.22542082669408303,458.0,11.0,2
4,1,2,0,0.7195587220291296,1.0153468776206285,456.0,0.0,1
6,2,3,0,0.6743115831166506,0.8763515297315022,456.5,0.5,2
6,2,3,0,0.6743115831166506,0.8763515297315022,456.5,0.5,2
6,2,3,0,0.7105633918195963,0.9384234386797391,456.5,0.5,2
6,2,3,0,0.7105633918195963,0.9384234386797391,456.5,0.5,2
3,1,2,0,1.1691359793767333,1.1675989795476198,457.0,0.0,1
3,0,3,0,1.8450057916343212,1.2624817080795765,0.0,0.0,0
5,1,4,0,0.4212524478789419,0.24437245896291865,458.0,0.0,1
8,2,5,0,0.39323088087673697,0.3766661421941722,457.5,0.5,2
10,3,6,0,0.36227300928698647,0.35754565417783835,461.6666666666667,5.90668171555645,3
13,5,7,0,0.3403220729281505,0.4184778471129827,465.6,6.651315659326356,5
12,5,6,0,0.3176716629585082,0.4299855262696371,465.6,6.651315659326356,5
11,5,5,0,0.3692288083024323,0.5940146340743535,468.8,6.046486583132389,5
8,4,4,0,0.45429690474910395,0.6751650531615107,471.75,1.479019945774904,4
12,6,6,0,0.4201959924433719,0.7335250570415841,474.1666666666667,2.1147629234082532,6
10,5,5,0,0.3768217916496926,0.6625127058566715,476.2,1.7204650534085253,5
12,6,6,0,0.3556867992844094,0.6110258118775748,476.8333333333333,2.1147629234082532,6
11,5,6,0,0.2871380333788693,0.3647016670081538,477.4,1.8547236990991407,5
11,5,6,0,0.2871380333788693,0.3647016670081538,477.4,1.8547236990991407,5
7,3,4,0,0.5632336457880834,0.6675659563880874,480.0,0.816496580927726,3
5,2,3,0,0.7145597187336534,0.7524317192639706,480.5,0.5,2
3,1,2,0,0.8844454996287823,0.8827918339520693,481.0,0.0,1
4,2,2,0,1.2319999719038606,1.7400847460219118,481.5,0.5,2
8,4,4,0,0.6444516249799302,1.261590811946652,482.5,1.118033988749895,4
6,3,3,0,0.16333125829696654,0.23578171625636973,483.0,0.816496580927726,3
8,4,4,0,0.4219964881028448,0.7296467361203515,483.75,1.479019945774904,4
10,5,5,0,0.3923391897438301,0.6599385922890082,484.4,1.8547236990991407,5
9,4,5,0,0.5118112500058487,0.7259334341284541,485.0,1.5811388300841898,4
6,2,4,0,0.6236352417618036,0.5710942612046795,486.5,0.5,2
6,2,4,0,0.6236352417618036,0.5710942612046795,486.5,0.5,2
8,3,5,0,0.6546199941741568,0.5878811922035391,498.3333333333333,14.636332266733431,3
6,2,4,0,0.6816146668046713,0.5864370685539824,504.0,15.0,2
5,2,3,0,0.5104065937921405,0.5322823713917406,504.0,15.0,2
4,2,2,0,0.2672939030453563,0.3759666327180118,504.0,15.0,2
4,2,2,0,0.2672939030453563,0.3759666327180118,504.0,15.0,2
8,4,4,0,0.08650886906044823,0.10264038668646383,521.5,1.118033988749895,4
8,4,4,0,0.08650886906044823,0.10264038668646383,521.5,1.118033988749895,4
10,5,5,0,0.2286699999951654,0.44229791096592896,522.0,1.4142135623730951,5
10,5,5,0,0.2286699999951654,0.44229791096592896,522.0,1.4142135623730951,5
10,5,5,0,0.2286699999951654,0.44229791096592896,522.0,1.4142135623730951,5
3,1,1,0,0.0021582916378974915,0.00039283372461795807,523.0,0.0,1
3,1,1,0,0.0021582916378974915,0.00039283372461795807,523.0,0.0,1
3,1,1,0,0.0021582916378974915,0.00039283372461795807,523.0,0.0,1
9,4,4,0,0.38232329161837697,0.8779988588595372,524.5,1.118033988749895,4
9,4,4,0,0.38232329161837697,0.8779988588595372,524.5,1.118033988749895,4
6,3,3,0,0.07144358325749636,0.08579699155131332,525.0,0.816496580927726,3
6,3,3,0,0.07144358325749636,0.08579699155131332,525.0,0.816496580927726,3
6,3,3,0,0.07144358325749636,0.08579699155131332,525.0,0.816496580927726,3
3,1,1,0,0.0013597914949059486,7.087364792823792e-07,525.0,0.0,1
15,5,5,0,0.07761379757097789,0.1382948231299663,523.0,1.4142135623730951,5
18,6,6,0,0.10020734062966179,0.18130913982031435,522.5,1.707825127659933,6
23,8,8,0,0.14078105681321837,0.2678460023230034,521.75,1.984313483298443,8
27,10,10,0,0.1381788685774574,0.2522036314430055,521.7,1.7916472867168918,10
26,10,10,0,0.17002952996641396,0.29417669109719696,521.6,1.624807680927192,10
16,7,7,0,0.27937214442839226,0.4487158102570769,521.5714285714286,2.0603150145508513,7
13,6,6,0,0.2576763055597742,0.42750642416815626,521.8333333333334,2.1147629234082532,6
8,4,4,0,0.3518739880195686,0.5250435896191977,523.0,1.5811388300841898,4
4,2,2,0,0.47033805555353564,0.6628909718958245,524.5,0.5,2
3,1,2,0,0.9241544785909355,0.9228755212388933,526.0,0.0,1
5,2,3,0,0.8048791561741382,0.8210017947598051,526.5,0.5,2
7,3,4,0,0.5698383262691399,0.7503871317778299,527.0,0.816496580927726,3
12,6,6,0,0.2854591514068571,0.4474238819849009,528.5,1.707825127659933,6
14,7,7,0,0.30592700316069216,0.4454670502292633,529.1428571428571,2.231499907401901,7
14,7,7,0,0.2429771666200115,0.33470639221642406,530.2857142857143,2.3733211036908783,7
13,6,7,0,0.3346486493634681,0.40389431359510153,530.8333333333334,2.1147629234082532,6
11,5,6,0,0.3009518042206764,0.37226459379645344,531.4,1.8547236990991407,5
7,3,4,0,0.6660565625255307,0.8605486592333554,534.0,0.816496580927726,3
5,2,3,0,0.8609915939159691,0.9793376119120053,534.5,0.5,2
3,1,2,0,1.1926931040361524,1.1915815211832523,535.0,0.0,1
21,7,7,0,0.04615789172239602,0.10931791377842306,531.0,2.0,7
42,14,14,0,0.04558362602824118,0.09582413218119316,527.5,4.031128874149275,14
48,16,16,0,0.05003649559109769,0.09933845104844544,526.5,4.6097722286464435,16
56,20,20,0,0.07044036063280973,0.13891150385496365,525.5,4.6097722286464435,20
58,21,21,0,0.08570378876634334,0.18423727609232957,525.4285714285714,4.510003997162505,21
41,16,16,0,0.10933350522536785,0.20723466942805238,523.0,2.345207879911715,16
22,10,10,0,0.19580826784173647,0.2933085039163561,522.7,2.6095976701399777,10
20,10,10,0,0.2298396557177368,0.332855108262523,524.5,2.8722813232690143,10
12,6,6,0,0.22875114394859833,0.33377705845434263,526.5,1.707825127659933,6
14,7,7,0,0.34729344225846803,0.5247639425475437,528.2857142857143,2.3733211036908783,7
10,5,5,0,0.39473558331115377,0.5861769747293428,529.4,1.8547236990991407,5
8,4,4,0,0.3650636190016355,0.6059592893399582,530.0,1.5811388300841898,4
5,2,3,0,0.7128510312177241,0.9476962836483721,531.5,0.5,2
7,3,4,0,0.6751767916915318,0.8491440434459628,532.0,0.816496580927726,3
3,1,2,0,0.599828312639147,0.5986353126354516,533.0,0.0,1
3,1,2,0,0.599828312639147,0.5986353126354516,533.0,0.0,1
3,1,2,0,0.599828312639147,0.5986353126354516,533.0,0.0,1
3,1,2,0,0.4682682501152158,0.4669763334095478,550.0,0.0,1
7,3,4,0,0.3757045554618041,0.48980291429348227,551.0,0.816496580927726,3
7,3,4,0,0.3757045554618041,0.48980291429348227,551.0,0.816496580927726,3
7,3,4,0,0.3757045554618041,0.48980291429348227,551.0,0.816496580927726,3
6,3,3,0,0.2637965498492122,0.4612459902257564,551.0,0.816496580927726,3
6,3,3,0,0.7913144584745169,1.5141845552699327,552.3333333333334,1.247219128924647,3
8,4,4,0,0.38783772609063555,0.7814511701509876,555.5,1.118033988749895,4
10,5,5,0,0.4129718703528245,0.7298186585266134,556.0,1.4142135623730951,5
8,4,4,0,0.20378804153629712,0.33794302735308007,556.5,1.118033988749895,4
8,4,4,0,0.20378804153629712,0.33794302735308007,556.5,1.118033988749895,4
10,5,5,0,0.5467379489499662,1.0852725068096705,557.0,1.4142135623730951,5
4,2,2,0,1.1651628334075212,1.6459741162253334,558.5,0.5,2
5,1,3,0,0.6170641251374036,0.6340255784295026,558.0,0.0,1
7,2,4,0,0.4968772361365457,0.5643371631699089,558.5,0.5,2
7,2,4,0,0.4968772361365457,0.5643371631699089,558.5,0.5,2
7,2,4,0,0.6216876387285689,0.7256185751760089,558.5,0.5,2
6,2,3,0,0.4566057831048965,0.6843351997607776,558.5,0.5,2
9,4,5,0,0.5313370572403073,0.7740705196963156,560.5,1.118033988749895,4
7,3,4,0,0.4135928195901215,0.695559330109744,561.0,0.816496580927726,3
9,4,5,0,0.5134624793427065,0.7465120718561922,561.75,1.479019945774904,4
10,5,5,0,0.4086968008842733,0.6303108994018284,562.4,1.8547236990991407,5
11,5,6,0,0.4660567792132497,0.6222331965906137,562.4,1.8547236990991407,5
5,2,3,0,0.6239782711490989,0.6494524571163731,564.5,0.5,2
9,4,5,0,0.5392670781584457,0.6037745009584164,575.25,17.210098779495716,4
8,3,5,0,0.5874599940808756,0.5685857455415037,579.0,18.40289832245635,3
7,2,5,0,0.582636083321025,0.54959921044456,586.0,19.0,2
8,3,5,0,0.49610825601433006,0.5426865425559252,575.3333333333334,21.63844315615664,3
9,3,6,0,0.5523354947799817,0.52898545792097,575.3333333333334,21.63844315615664,3
7,2,5,0,0.6239863402831057,0.5251899457860811,569.5,15.5,2
6,2,4,0,0.675227708183229,0.5614581981591235,569.5,15.5,2
6,2,4,0,0.7168763833120465,0.6118489808438589,569.5,15.5,2
6,2,4,0,0.7433405166491867,0.6241321421952917,587.0,2.0,2
6,2,4,0,0.6819710168987513,0.598088212024741,587.0,2.0,2
7,2,4,0,0.51596630566443,0.5262235421284345,588.5,0.5,2
7,2,4,0,0.51596630566443,0.5262235421284345,588.5,0.5,2
6,2,3,0,0.4033908499404788,0.5062154286067382,588.5,0.5,2
4,1,2,0,0.39913600000242394,0.5618118302011115,588.0,0.0,1
3,1,1,0,0.0018754168413579464,0.0009412919171154499,588.0,0.0,1
3,0,3,0,2.4215574376285076,2.212488438002765,0.0,0.0,0
3,0,3,0,1.9586299788206816,0.8888056874275208,0.0,0.0,0
4,2,2,0,1.4589442775274317,2.061557780860682,601.5,0.5,2
6,3,3,0,0.153147641569376,0.22253536306248856,603.0,0.816496580927726,3
6,3,3,0,0.153147641569376,0.22253536306248856,603.0,0.816496580927726,3
8,4,4,0,0.37691099994948934,0.6405979354732684,603.75,1.479019945774904,4
10,5,5,0,0.40699512956457007,0.6166903664598165,604.4,1.8547236990991407,5
9,4,5,0,0.5704507760237902,0.7210952318327405,605.0,1.5811388300841898,4
5,2,3,0,0.6255337812472135,0.6443790716633704,606.5,0.5,2
5,2,3,0,0.6255337812472135,0.6443790716633704,606.5,0.5,2
3,1,2,0,0.7389338752254844,0.7373760417103767,607.0,0.0,1
3,0,3,0,0.6903729164041579,0.2547593335621059,0.0,0.0,0
6,1,4,0,0.5214309750124813,0.49351475451757637,606.0,0.0,1
8,2,5,0,0.45274746431303875,0.4561665627123067,606.5,0.5,2
9,2,6,0,0.49785558332223445,0.4430802840609138,606.5,0.5,2
13,5,7,0,0.34469489582503837,0.4615512724934193,608.0,1.4142135623730951,5
16,7,8,0,0.2725925666590532,0.395072279575829,609.0,2.0,7
15,7,8,0,0.2677427588828972,0.39529529145884357,610.0,2.0,7
15,7,8,0,0.2798597112830196,0.41400251562948265,611.0,2.0,7
14,7,7,0,0.208448464767291,0.33643517215291163,611.0,2.0,7
10,5,5,0,0.38063855552011067,0.6467864859331698,613.0,1.4142135623730951,5
6,3,3,0,0.5977855833247304,0.7985029982408959,614.0,0.816496580927726,3
4,2,2,0,0.6681151806066433,0.9431901079888982,614.5,0.5,2
4,1,2,1,0.5866828334207336,0.8281171862601521,329.0,0.0,1
4,1,2,1,0.5866828334207336,0.8281171862601521,329.0,0.0,1
8,3,4,1,0.6093544285478336,0.8888359752103984,330.0,0.816496580927726,3
8,4,4,0,0.3904418453041996,0.7581167791711372,330.5,1.118033988749895,4
8,4,4,0,0.3904418453041996,0.7581167791711372,330.5,1.118033988749895,4
10,5,5,0,0.3476780740958121,0.6474174539023652,332.2,1.7204650534085253,5
10,5,5,0,0.3476780740958121,0.6474174539023652,332.2,1.7204650534085253,5
8,4,4,0,0.5969069820961782,0.8145064972734342,334.0,1.5811388300841898,4
6,3,3,0,0.41224057506769896,0.6018819529821795,334.6666666666667,1.247219128924647,3
12,6,6,0,0.4246929734945297,0.613215753747946,336.3333333333333,1.9720265943665387,6
8,4,4,0,0.37314560716705664,0.5957819195924277,337.5,1.118033988749895,4
12,6,6,0,0.42149629164487123,0.6267110030504673,338.5,1.707825127659933,6
10,5,5,0,0.3223092869545023,0.5091072266946628,339.0,1.4142135623730951,5
10,5,5,0,0.3223092869545023,0.5091072266946628,339.0,1.4142135623730951,5
8,4,4,0,0.42134966674659935,0.7353271739551096,341.5,1.118033988749895,4
12,6,6,0,0.38206154929304664,0.6186651435088781,342.5,1.707825127659933,6
8,4,4,0,0.23357071434812887,0.2804115308467246,343.5,1.118033988749895,4
8,4,4,0,0.23357071434812887,0.2804115308467246,343.5,1.118033988749895,4
12,6,6,0,0.42180868187411263,0.658420672064167,344.5,1.707825127659933,6
8,4,4,0,0.5276386845590813,0.7850465693377033,345.5,1.118033988749895,4
10,5,5,0,0.3174680509707994,0.43270159106233347,348.0,1.4142135623730951,5
10,5,5,0,0.3174680509707994,0.43270159106233347,348.0,1.4142135623730951,5
11,5,6,0,0.4120640709064901,0.49904234600497555,348.0,1.4142135623730951,5
9,4,5,0,0.4579607187770307,0.5801429984635665,349.5,1.118033988749895,4
13,6,7,0,0.3954353160224855,0.5102561901073859,353.0,6.454972243679028,6
7,3,4,0,0.43039683330183226,0.5426578560238527,357.0,7.118052168020874,3
7,3,4,0,0.43039683330183226,0.5426578560238527,357.0,7.118052168020874,3
6,3,3,0,0.2166164169088006,0.2813550423330234,357.0,7.118052168020874,3
4,2,2,0,0.12810166676839194,0.17799836136292432,360.0,7.0,2
4,2,2,0,0.05680624985446533,0.07777097115270237,368.5,0.5,2
4,2,2,0,0.05680624985446533,0.07777097115270237,368.5,0.5,2
4,2,2,0,0.05680624985446533,0.07777097115270237,368.5,0.5,2
5,2,2,0,1.0400306875817478,1.70432600396694,368.5,0.5,2
8,3,3,0,0.6435971429039326,1.377111685400665,368.0,0.816496580927726,3
12,5,5,0,0.16624380682002415,0.2647356540040447,368.4,1.019803902718557,5
12,5,5,0,0.16624380682002415,0.2647356540040447,368.4,1.019803902718557,5
12,5,5,0,0.16624380682002415,0.2647356540040447,368.4,1.019803902718557,5
11,5,5,0,0.18268200410529972,0.2722519155509437,368.4,1.019803902718557,5
10,5,5,0,0.5011871435369054,1.0315649313281139,370.2,1.7204650534085253,5
4,2,2,0,0.2265751805777351,0.3188036189343807,372.0,1.0,2
6,3,3,0,0.4880626667290926,0.6875718796603084,372.6666666666667,1.247219128924647,3
8,4,4,0,0.5428057976865343,0.6903676351562826,373.25,1.479019945774904,4
8,4,4,0,0.5428057976865343,0.6903676351562826,373.25,1.479019945774904,4
4,2,2,0,0.453467541684707,0.6395364676306797,374.5,0.5,2
4,2,2,0,0.453467541684707,0.6395364676306797,374.5,0.5,2
8,4,4,0,0.4524881547050817,0.7987231779595425,377.5,1.118033988749895,4
8,4,4,0,0.4524881547050817,0.7987231779595425,377.5,1.118033988749895,4
6,3,3,0,0.16225681658834218,0.21145445714388963,378.0,0.816496580927726,3
8,4,4,0,0.5469004761959825,1.0247702493746973,378.5,1.118033988749895,4
8,4,4,0,0.5469004761959825,1.0247702493746973,378.5,1.118033988749895,4
8,4,4,0,0.29501110102449146,0.41540726783867515,381.5,1.118033988749895,4
8,4,4,0,0.29501110102449146,0.41540726783867515,381.5,1.118033988749895,4
10,5,5,0,0.40164947220020825,0.5541966030759269,382.0,1.4142135623730951,5
12,6,6,0,0.3251896742731333,0.4578114960821824,383.5,1.707825127659933,6
16,8,8,0,0.3020020472506682,0.423135487406818,384.5,2.29128784747792,8
11,5,6,0,0.35139872087165713,0.4463391133170505,386.0,1.4142135623730951,5
11,5,6,0,0.35139872087165713,0.4463391133170505,386.0,1.4142135623730951,5
9,4,5,0,0.3560899532167241,0.47053588903514026,386.5,1.118033988749895,4
7,3,4,0,0.7019973193916181,0.9805658661310219,388.0,0.816496580927726,3
5,2,3,0,0.7974445729050785,1.0644514803172296,389.5,0.5,2
9,4,4,0,0.25608782819472253,0.3636404488550951,389.75,0.82915619758885,4
11,5,5,0,0.25418807920068504,0.3432881142229403,394.4,9.32952303175248,5
11,5,5,0,0.25418807920068504,0.3432881142229403,394.4,9.32952303175248,5
9,4,4,0,0.2432687864638865,0.35310809266643406,395.75,9.98436277385793,4
7,3,3,0,0.15345197916030884,0.21633923807950514,397.6666666666667,10.873004286866726,3
4,2,2,0,0.05936675022045771,0.08185467036546154,414.5,0.5,2
4,2,2,0,0.05936675022045771,0.08185467036546154,414.5,0.5,2
6,3,3,0,0.4548505749553442,0.8228206843656756,415.3333333333333,1.247219128924647,3
6,3,3,0,0.4548505749553442,0.8228206843656756,415.3333333333333,1.247219128924647,3
4,2,2,0,0.6992743055646619,0.9869126866339929,416.0,1.0,2
6,3,3,0,0.14969513323158026,0.21193387590065288,419.0,0.816496580927726,3
8,4,4,0,0.2695044166009341,0.40007817590213696,419.75,1.479019945774904,4
8,4,4,0,0.2695044166009341,0.40007817590213696,419.75,1.479019945774904,4
10,5,5,0,0.3654198333000143,0.5152590189095487,420.4,1.8547236990991407,5
11,5,6,0,0.45042563751339915,0.5513406856568326,420.4,1.8547236990991407,5
9,4,5,0,0.49160588532686234,0.5882003664655765,423.5,1.118033988749895,4
9,4,5,0,0.34563830215483904,0.47927073921141483,424.5,1.118033988749895,4
9,4,5,0,0.34563830215483904,0.47927073921141483,424.5,1.118033988749895,4
10,4,5,0,0.4128609953655137,0.7040450590206145,425.0,0.7071067811865476,4
13,6,6,0,0.3525723472703248,0.6244235803607873,425.5,0.9574271077563381,6
13,6,6,0,0.39938127078736824,0.6233870833523082,426.8333333333333,1.3437096247164249,6
15,7,7,0,0.2644376577809453,0.3490663925821325,428.14285714285717,2.2314999074019015,7
17,8,8,0,0.28786934120580554,0.3685302850641273,428.75,2.6339134382131846,8
15,7,8,0,0.3355758363114936,0.3899173135032939,429.2857142857143,2.3733211036908783,7
12,5,7,0,0.3890615265647119,0.4167922549960797,430.4,1.8547236990991407,5
10,4,6,0,0.5286275556104051,0.48743519502624594,432.5,1.8027756377319946,4
8,3,5,0,0.5116736370005778,0.4797689899705899,444.3333333333333,14.636332266733431,3
6,2,4,0,0.4928384916856885,0.4436197073409943,450.0,15.0,2
5,2,3,0,0.43785718735307455,0.480503212055923,450.0,15.0,2
4,2,2,0,0.19752961117774248,0.27715532392536174,450.0,15.0,2
4,2,2,0,0.05512877771010002,0.07596673529184338,466.5,0.5,2
10,4,4,0,0.1660554444210397,0.34705187499727513,466.0,0.7071067811865476,4
12,5,5,0,0.15692649239843542,0.31826405392914126,466.0,0.6324555320336759,5
12,5,5,0,0.15692649239843542,0.31826405392914126,466.0,0.6324555320336759,5
12,5,5,0,0.15692649239843542,0.31826405392914126,466.0,0.6324555320336759,5
8,3,3,0,0.062214202247560024,0.09655477893763251,465.6666666666667,0.4714045207910317,3
4,2,2,0,1.2996013195564349,1.8359879621287352,467.5,1.5,2
4,2,2,0,0.7012183613454303,0.9899682765519063,470.0,1.0,2
4,2,2,0,0.7012183613454303,0.9899682765519063,470.0,1.0,2
4,2,2,0,0.7012183613454303,0.9899682765519063,470.0,1.0,2
4,2,2,0,1.1195710971951485,1.581919272235581,471.5,0.5,2
4,2,2,0,1.1195710971951485,1.581919272235581,471.5,0.5,2
3,1,2,0,0.9165652501396835,0.9159306674264371,472.0,0.0,1
3,1,2,0,0.9165652501396835,0.9159306674264371,472.0,0.0,1
3,1,2,0,0.9165652501396835,0.9159306674264371,472.0,0.0,1
4,1,2,0,0.6102408195535342,0.861189052964462,471.0,0.0,1
6,2,3,0,0.4903619667515159,0.7105473459192735,471.5,0.5,2
7,2,4,0,0.7210107152350247,0.8286890258388935,471.5,0.5,2
6,2,3,0,0.499583650007844,0.7279360758777135,471.5,0.5,2
6,2,3,0,0.499583650007844,0.7279360758777135,471.5,0.5,2
7,3,4,0,0.7961571874717871,0.9618930334310549,473.0,0.816496580927726,3
7,3,4,0,0.614843916768829,0.8357960588724735,474.0,0.816496580927726,3
6,3,3,0,0.2668043334037066,0.33388134553805615,474.0,0.816496580927726,3
8,4,4,0,0.49493230959134443,0.7301878026362777,474.5,1.118033988749895,4
12,6,6,0,0.3679538181220943,0.6159188437810749,475.5,1.707825127659933,6
11,6,5,0,0.4390257582999766,0.6562496277935543,477.6666666666667,1.9720265943665387,6
10,5,5,0,0.25120322685688734,0.35473408880273744,478.2,1.7204650534085253,5
12,6,6,0,0.3139723068611188,0.4302459820107669,478.8333333333333,2.1147629234082532,6
11,5,6,0,0.44887095838785174,0.5566654664387934,479.4,1.8547236990991407,5
9,4,5,0,0.5766155781457201,0.6175129062918258,481.25,1.479019945774904,4
6,2,4,0,0.7956294249743223,0.6550615829408206,482.5,0.5,2
5,2,3,0,0.6966130312066525,0.6981123588881634,482.5,0.5,2
3,1,2,0,0.6527600204572082,0.6513976454734802,483.0,0.0,1
6,3,3,0,0.33869710844010115,0.5340657926223606,485.0,0.816496580927726,3
6,3,3,0,0.33869710844010115,0.5340657926223606,485.0,0.816496580927726,3
10,5,5,0,0.37382246771206457,0.562720701531165,486.0,1.4142135623730951,5
10,5,5,0,0.37382246771206457,0.562720701531165,486.0,1.4142135623730951,5
8,4,4,0,0.2833214762753674,0.4842468136934482,486.5,1.118033988749895,4
4,2,2,0,0.07948869466781616,0.11105612101416842,487.5,0.5,2
4,2,2,0,0.07948869466781616,0.11105612101416842,487.5,0.5,2
4,1,2,1,0.3359982917706172,0.4737939816847792,288.0,0.0,1
4,1,2,1,0.3359982917706172,0.4737939816847792,288.0,0.0,1
